date,slot,g_kwh,charge_kwh,discharge_kwh,emergency_kwh,waste_kwh,start_kwh,end_kwh,price,net_kwh
2025-05-09,34,1292.619678677614,833.3333333333334,0.0,0.0,69.80994534428066,5274.655118270747,6024.655118270747,0.3713,389.4764
2025-05-09,35,0.0,0.0,333.76671666666664,0.0,0.0,6024.655118270747,5653.80321086334,0.5708,333.76671666666664
2025-05-09,36,0.0,0.0,289.2441666666667,0.0,0.0,5653.80321086334,5332.420803455932,0.9099,289.2441666666667
2025-05-09,37,0.0,0.0,256.30224999999996,0.0,0.0,5332.420803455932,5047.6405256781545,0.9368,256.30224999999996
2025-05-09,38,0.0,0.0,225.50528333333332,0.0,0.0,5047.6405256781545,4797.079099752229,0.8758,225.50528333333332
2025-05-09,39,0.0,0.0,185.20000000000005,0.0,0.0,4797.079099752229,4591.301321974452,0.8759,185.20000000000005
2025-05-09,40,0.0,0.0,134.90201666666667,0.0,0.0,4591.301321974452,4441.410192344822,0.8601,134.90201666666667
2025-05-09,41,0.0,0.0,116.00114999999997,0.0,0.0,4441.410192344822,4312.5200256781545,0.8442,116.00114999999998
2025-05-09,42,0.0,0.0,118.50499999999995,0.0,0.0,4312.5200256781545,4180.847803455932,0.8334,118.50499999999995
2025-05-09,43,0.0,0.0,91.29583333333326,0.0,0.0,4180.847803455932,4079.4079886411173,0.8092,91.29583333333328
2025-05-09,44,0.0,0.0,63.6736166666667,0.0,0.0,4079.4079886411173,4008.6595256781543,0.7972,63.6736166666667
2025-05-09,45,0.0,0.0,29.22708333333336,0.0,0.0,4008.6595256781543,3976.1849886411173,0.7644,29.227083333333365
2025-05-09,46,0.0,50.82651666666667,0.0,0.0,0.0,3976.1849886411173,4021.9288536411173,0.6899,-50.82651666666667
2025-05-09,47,0.0,121.59616666666662,0.0,0.0,0.0,4021.9288536411173,4131.365403641117,0.86,-121.59616666666663
2025-05-09,48,0.0,168.36000000000004,0.0,0.0,0.0,4131.365403641117,4282.8894036411175,1.1617,-168.36000000000004
2025-05-09,49,0.0,225.62911666666665,0.0,0.0,0.0,4282.8894036411175,4485.955608641118,1.1683,-225.62911666666665
2025-05-09,50,0.0,269.78573333333327,0.0,0.0,0.0,4485.955608641118,4728.762768641118,1.0956,-269.7857333333333
2025-05-09,51,0.0,302.2987499999999,0.0,0.0,0.0,4728.762768641118,5000.831643641118,1.0849,-302.2987499999999
2025-05-09,52,0.0,342.8643333333333,0.0,0.0,0.0,5000.831643641118,5309.409543641118,1.061,-342.8643333333334
2025-05-09,53,0.0,327.5642333333333,0.0,0.0,0.0,5309.409543641118,5604.217353641118,1.043,-327.5642333333333
2025-05-09,54,0.0,279.7495833333333,0.0,0.0,0.0,5604.217353641118,5855.991978641118,1.036,-279.7495833333333
2025-05-09,55,0.0,300.3730499999999,0.0,0.0,0.0,5855.991978641118,6126.327723641119,1.0147,-300.3730499999999
2025-05-09,56,0.0,367.0162,0.0,0.0,0.0,6126.327723641119,6456.642303641119,0.9922,-367.0162
2025-05-09,57,0.0,440.8516666666666,0.0,0.0,0.0,6456.642303641119,6853.4088036411185,0.97,-440.85166666666663
2025-05-09,58,0.0,504.1781333333334,0.0,0.0,0.0,6853.4088036411185,7307.169123641119,0.9422,-504.1781333333334
2025-05-09,59,0.0,560.05855,0.0,0.0,0.0,7307.169123641119,7811.221818641119,0.9569,-560.05855
2025-05-09,60,0.0,588.58875,0.0,0.0,0.0,7811.221818641119,8340.95169364112,0.9977,-588.58875
2025-05-09,61,0.0,570.1016833333333,0.0,0.0,0.0,8340.95169364112,8854.04320864112,0.9919,-570.1016833333333
2025-05-09,62,0.0,592.6954833333333,0.0,0.0,0.0,8854.04320864112,9387.46914364112,0.9588,-592.6954833333333
2025-05-09,63,0.0,655.0229166666667,0.0,0.0,0.0,9387.46914364112,9976.989768641119,0.9549,-655.0229166666667
2025-05-09,64,0.0,663.2689333333333,0.0,0.0,0.0,9976.989768641119,10573.931808641119,0.9839,-663.2689333333334
2025-05-09,65,0.0,251.18687928764604,0.0,0.0,370.76995404568726,10573.931808641119,10800.0,0.799,-621.9568333333333
2025-05-09,66,0.0,0.0,0.0,0.0,594.0708333333333,10800.0,10800.0,0.5025,-594.0708333333333
2025-05-09,67,0.0,0.0,0.0,0.0,644.5518999999999,10800.0,10800.0,0.4662,-644.5518999999999
2025-05-09,68,0.0,0.0,0.0,0.0,717.3048333333332,10800.0,10800.0,0.5007,-717.3048333333332
2025-05-09,69,0.0,0.0,0.0,0.0,760.01875,10800.0,10800.0,0.4827,-760.0187500000001
2025-05-09,70,0.0,0.0,0.0,0.0,763.5292166666665,10800.0,10800.0,0.4785,-763.5292166666665
2025-05-09,71,0.0,0.0,0.0,0.0,753.2532499999999,10800.0,10800.0,0.4662,-753.2532499999999
2025-05-09,72,0.0,0.0,0.0,0.0,753.8149999999998,10800.0,10800.0,0.4432,-753.8149999999999
2025-05-09,73,0.0,0.0,0.0,0.0,777.1021666666667,10800.0,10800.0,0.4411,-777.1021666666667
2025-05-09,74,0.0,0.0,0.0,0.0,819.2197166666666,10800.0,10800.0,0.4551,-819.2197166666666
2025-05-09,75,0.0,0.0,0.0,0.0,847.9141666666667,10800.0,10800.0,0.4463,-847.9141666666668
2025-05-09,76,0.0,0.0,0.0,0.0,829.3353,10800.0,10800.0,0.4113,-829.3353000000001
2025-05-09,77,0.0,0.0,0.0,0.0,818.9169499999999,10800.0,10800.0,0.5682,-818.9169499999999
2025-05-09,78,0.0,0.0,0.0,0.0,840.5920833333332,10800.0,10800.0,0.8279,-840.5920833333333
2025-05-09,79,0.0,0.0,0.0,0.0,857.7159833333332,10800.0,10800.0,0.8636,-857.7159833333332
2025-05-09,80,0.0,0.0,0.0,0.0,812.0428333333334,10800.0,10800.0,0.8416,-812.0428333333334
2025-05-09,81,0.0,0.0,0.0,0.0,739.3587499999999,10800.0,10800.0,0.8618,-739.3587499999999
2025-05-09,82,0.0,0.0,0.0,0.0,730.8443833333332,10800.0,10800.0,0.8623,-730.8443833333332
2025-05-09,83,0.0,0.0,0.0,0.0,707.8880333333333,10800.0,10800.0,0.9026,-707.8880333333333
2025-05-09,84,0.0,0.0,0.0,0.0,638.9091666666667,10800.0,10800.0,0.9754,-638.9091666666667
2025-05-09,85,0.0,0.0,0.0,0.0,576.5351166666666,10800.0,10800.0,1.0002,-576.5351166666666
2025-05-09,86,0.0,0.0,0.0,0.0,546.1868,10800.0,10800.0,0.9978,-546.1868000000001
2025-05-09,87,0.0,0.0,0.0,0.0,525.09625,10800.0,10800.0,1.0271,-525.09625
2025-05-09,88,0.0,0.0,0.0,0.0,474.9941166666666,10800.0,10800.0,1.0906,-474.9941166666667
2025-05-09,89,0.0,0.0,0.0,0.0,453.17623333333324,10800.0,10800.0,0.9376,-453.1762333333333
2025-05-09,90,0.0,0.0,0.0,0.0,450.3529166666666,10800.0,10800.0,0.6694,-450.35291666666666
2025-05-09,91,0.0,0.0,0.0,0.0,394.76585,10800.0,10800.0,0.66,-394.76585
2025-05-09,92,0.0,0.0,0.0,0.0,327.11674999999997,10800.0,10800.0,0.7217,-327.11674999999997
2025-05-09,93,0.0,0.0,0.0,0.0,286.54749999999996,10800.0,10800.0,0.7308,-286.54749999999996
2025-05-09,94,0.0,0.0,0.0,0.0,262.66538333333335,10800.0,10800.0,0.7534,-262.6653833333334
2025-05-09,95,0.0,0.0,0.0,0.0,175.90643333333324,10800.0,10800.0,0.7823,-175.90643333333324
2025-05-09,96,0.0,0.0,0.0,0.0,72.41999999999999,10800.0,10800.0,0.8055,-72.42
2025-05-09,97,0.0,0.0,0.0,0.0,77.5481166666666,10800.0,10800.0,0.8271,-77.5481166666666
2025-05-09,98,0.0,0.0,0.0,0.0,68.69046666666668,10800.0,10800.0,0.8519,-68.69046666666668
2025-05-09,99,112.81685521006108,0.0,0.0,0.0,108.18393854339439,10800.0,10800.0,0.8791,4.632916666666688
2025-05-09,100,169.80199442531753,0.0,0.0,0.0,100.75484442531759,10800.0,10800.0,0.9024,69.04714999999995
2025-05-09,101,201.795483372308,0.0,0.0,0.0,101.96731670564134,10800.0,10800.0,0.9163,99.82816666666668
2025-05-09,102,181.7409437958041,0.0,0.0,0.0,64.54802712913747,10800.0,10800.0,0.9264,117.19291666666663
2025-05-09,103,273.8514015513889,0.0,0.0,0.0,114.73830155138887,10800.0,10800.0,0.9462,159.11310000000003
2025-05-09,104,307.6192399549199,0.0,0.0,0.0,97.96645662158656,10800.0,10800.0,0.9742,209.65278333333336
2025-05-09,105,326.7799408580488,0.0,0.0,0.0,82.6570241913821,10800.0,10800.0,0.9862,244.1229166666667
2025-05-09,106,358.15475488079556,0.0,0.0,0.0,103.49607154746221,10800.0,10800.0,0.976,254.65868333333336
2025-05-09,107,455.6436535099413,0.0,0.0,0.0,176.44188684327463,10800.0,10800.0,1.0742,279.2017666666667
2025-05-09,108,465.3570853632112,0.0,0.0,0.0,126.02416869654456,10800.0,10800.0,1.2313,339.3329166666667
2025-05-09,109,0.0,0.0,415.19069999999994,0.0,0.0,10800.0,10338.677,1.2561,415.19069999999994
2025-05-09,110,535.2950319486586,98.420215281992,0.0,0.0,0.0,10338.677,10427.255193753792,1.2447,436.8748166666666
2025-05-09,111,0.0,0.0,429.26041666666663,0.0,0.0,10427.255193753792,9950.299175235274,1.2545,429.2604166666667
2025-05-09,112,119.24593147634607,0.0,360.5249518569872,0.0,0.0,9950.299175235274,9549.715895394176,1.2522,479.7708833333333
2025-05-09,113,0.0,0.0,500.31361666666663,0.0,0.0,9549.715895394176,8993.811876875658,1.2881,500.31361666666663
2025-05-09,114,0.0,0.0,483.0133333333333,0.0,0.0,8993.811876875658,8457.130395394177,1.3466,483.0133333333333
2025-05-09,115,0.0,0.0,496.1070500000001,0.0,0.0,8457.130395394177,7905.900339838621,1.3523,496.1070500000001
2025-05-09,116,0.0,0.0,534.8708666666666,0.0,0.0,7905.900339838621,7311.599376875658,1.3445,534.8708666666666
2025-05-09,117,0.0,0.0,546.4733333333334,0.0,0.0,7311.599376875658,6704.4067842830655,1.3483,546.4733333333334
2025-05-09,118,0.0,0.0,493.6335833333333,0.0,0.0,6704.4067842830655,6155.9250250238065,1.349,493.6335833333333
2025-05-09,119,0.0,0.0,495.35493333333335,0.0,0.0,6155.9250250238065,5605.530654653436,1.3473,495.35493333333335
2025-05-09,120,0.0,0.0,547.0916666666667,0.0,0.0,5605.530654653436,4997.651025023806,1.3482,547.0916666666667
2025-05-09,121,0.0,0.0,530.4719166666666,0.0,0.0,4997.651025023806,4408.237784283066,1.3513,530.4719166666666
2025-05-09,122,0.0,0.0,518.4617333333333,0.0,0.0,4408.237784283066,3832.169191690473,1.34,518.4617333333333
2025-05-09,123,0.0,0.0,544.045,0.0,0.0,3832.169191690473,3227.6747472460283,1.3489,544.045
2025-05-09,124,0.0,0.0,560.7918,0.0,0.0,3227.6747472460283,2604.5727472460285,1.3952,560.7918000000001
2025-05-09,125,603.3159512315057,40.53713456483899,0.0,0.0,0.0,2604.5727472460285,2641.0561683543838,1.2226,562.7788166666667
2025-05-09,126,603.7421881948934,52.67385486156013,0.0,0.0,0.0,2641.0561683543838,2688.4626377297877,0.9332,551.0683333333333
2025-05-09,127,602.4061862221489,73.64301955548228,0.0,0.0,0.0,2688.4626377297877,2754.741355329722,0.9068,528.7631666666667
2025-05-09,128,598.5196547416114,76.04570474161142,0.0,0.0,0.0,2754.741355329722,2823.182489597172,0.9371,522.47395
2025-05-09,129,600.1284607915699,61.583460791569905,0.0,0.0,0.0,2823.182489597172,2878.607604309585,0.9371,538.545
2025-05-09,130,599.4706267803541,50.416093447020785,0.0,0.0,0.0,2878.607604309585,2923.9820884119035,0.9871,549.0545333333333
2025-05-09,131,612.7158470926482,114.54818042598163,0.0,0.0,0.0,2923.9820884119035,3027.075450795287,0.7764,498.16766666666666
2025-05-09,132,553.7539054013131,130.3789054013131,0.0,0.0,0.0,3027.075450795287,3144.416465656469,0.4209,423.375
2025-05-09,133,536.7871266155622,115.97052661556222,0.0,0.0,0.0,3144.416465656469,3248.789939610475,0.3859,420.81660000000005
2025-05-09,134,533.8301095513543,109.16965955135436,0.0,0.0,0.0,3248.789939610475,3347.0426332066936,0.4368,424.66045
2025-05-09,135,541.2074203195591,134.2390869862258,0.0,0.0,0.0,3347.0426332066936,3467.857811494297,0.4198,406.9683333333333
2025-05-09,136,546.6937370129763,140.20790367964298,0.0,0.0,0.0,3467.857811494297,3594.044924805976,0.4186,406.48583333333335
2025-05-09,137,533.734763166836,121.98922983350275,0.0,0.0,0.0,3594.044924805976,3703.835231656128,0.4241,411.7455333333333
2025-05-09,138,538.0772537552257,117.58225375522574,0.0,0.0,0.0,3703.835231656128,3809.6592600358313,0.4237,420.49499999999995
2025-05-09,139,540.3554230547221,99.91327305472214,0.0,0.0,0.0,3809.6592600358313,3899.5812057850812,0.4248,440.44215
2025-05-09,140,542.8410643636329,111.86488103029956,0.0,0.0,0.0,3899.5812057850812,4000.259598712351,0.424,430.9761833333334
2025-05-09,141,532.2975776617956,138.38591099512894,0.0,0.0,0.0,4000.259598712351,4124.8069186079665,0.422,393.91166666666663
2025-05-09,142,544.4743391494289,169.59370581609562,0.0,0.0,0.0,4124.8069186079665,4277.441253842452,0.424,374.8806333333334
2025-05-09,143,545.3533523731024,169.6608857064358,0.0,0.0,0.0,4277.441253842452,4430.136050978244,0.4271,375.69246666666663
2025-05-09,144,545.7614665775978,160.91646657759782,0.0,0.0,0.0,4430.136050978244,4574.960870898082,0.4276,384.845
2025-05-10,1,427.4184894242905,36.287622757623865,0.0,0.0,0.0,4574.960870898082,4607.619731379944,0.4248,391.13086666666663
2025-05-10,2,427.2864649261671,35.06054825950048,0.0,0.0,0.0,4607.619731379944,4639.174224813494,0.4245,392.2259166666667
2025-05-10,3,433.48270865389696,29.7910419872303,0.0,0.0,0.0,4639.174224813494,4665.986162602001,0.4269,403.69166666666666
2025-05-10,4,428.74069040383193,0.0,7.885426262834699,0.0,0.0,4665.986162602001,4657.224577865518,0.4272,436.62611666666663
2025-05-10,5,442.72269184270334,16.59057517603668,0.0,0.0,0.0,4657.224577865518,4672.156095523951,0.4271,426.13211666666666
2025-05-10,6,448.72130007195295,59.53463340528634,0.0,0.0,0.0,4672.156095523951,4725.737265588708,0.4285,389.18666666666667
2025-05-10,7,448.8107661575336,39.31841615753359,0.0,0.0,0.0,4725.737265588708,4761.123840130489,0.4311,409.49235
2025-05-10,8,448.7974662449405,13.281182911607232,0.0,0.0,0.0,4761.123840130489,4773.076904750936,0.4302,435.5162833333333
2025-05-10,9,443.8155134692334,16.5605134692334,0.0,0.0,0.0,4773.076904750936,4787.981366873246,0.4279,427.25500000000005
2025-05-10,10,447.3342499423481,44.81434994234809,0.0,0.0,0.0,4787.981366873246,4828.314281821359,0.4312,402.5199
2025-05-10,11,450.3955996231077,30.26616628977439,0.0,0.0,0.0,4828.314281821359,4855.553831482156,0.4333,420.12943333333334
2025-05-10,12,447.1250528134571,0.0,0.10494718654291546,0.0,0.0,4855.553831482156,4855.437223497109,0.4311,447.23
2025-05-10,13,447.82931073827217,46.7861607382722,0.0,0.0,0.0,4855.437223497109,4897.544768161554,0.4293,401.04314999999997
2025-05-10,14,447.2223255735807,49.466675573580744,0.0,0.0,0.0,4897.544768161554,4942.064776177777,0.4324,397.75565
2025-05-10,15,447.1720976994236,1.7604310327569692,0.0,0.0,0.0,4942.064776177777,4943.649164107259,0.4367,445.41166666666663
2025-05-10,16,458.13281781484585,23.90785114817919,0.0,0.0,0.0,4943.649164107259,4965.16623014062,0.4348,434.22496666666666
2025-05-10,17,460.65855634953147,44.0407730161981,0.0,0.0,0.0,4965.16623014062,5004.802925855199,0.4335,416.61778333333336
2025-05-10,18,460.65855634953147,29.376889682864828,0.0,0.0,0.0,5004.802925855199,5031.242126569777,0.4357,431.2816666666667
2025-05-10,19,465.34790494332077,7.756021609987442,0.0,0.0,0.0,5031.242126569777,5038.222546018766,0.4374,457.5918833333333
2025-05-10,20,460.79926837006843,0.0,2.0911649632648732,0.0,0.0,5038.222546018766,5035.8990293929155,0.4371,462.8904333333333
2025-05-10,21,464.8071787360284,27.38884540269504,0.0,0.0,0.0,5035.8990293929155,5060.548990255341,0.4356,437.41833333333335
2025-05-10,22,463.01606687352415,59.824433540190796,0.0,0.0,0.0,5060.548990255341,5114.3909804415125,0.4353,403.19163333333336
2025-05-10,23,469.58834168449135,63.730925017824745,0.0,0.0,0.0,5114.3909804415125,5171.748812957555,0.436,405.85741666666667
2025-05-10,24,461.72829398617813,17.574960652844823,0.0,0.0,0.0,5171.748812957555,5187.566277545116,0.4378,444.15333333333336
2025-05-10,25,461.836412694187,0.0,7.118153972479661,0.0,0.0,5187.566277545116,5179.657217575694,0.4401,468.9545666666667
2025-05-10,26,461.5678279152357,9.48912791523577,0.0,0.0,0.0,5179.657217575694,5188.197432699406,0.4389,452.07869999999997
2025-05-10,27,461.72829398617813,41.91329398617819,0.0,0.0,0.0,5188.197432699406,5225.919397286966,0.4364,419.815
2025-05-10,28,466.0644387605342,39.62843876053421,0.0,0.0,0.0,5225.919397286966,5261.584992171447,0.4393,426.436
2025-05-10,29,99.10496168064913,0.0,346.5287549860175,0.0,0.0,5261.584992171447,4876.5530421869835,0.4422,445.63371666666666
2025-05-10,30,459.5581595572085,11.506492890541892,0.0,0.0,0.0,4876.5530421869835,4886.908885788471,0.4395,448.0516666666667
2025-05-10,31,453.5289923596434,23.567425692976713,0.0,0.0,0.0,4886.908885788471,4908.11956891215,0.4333,429.96156666666667
2025-05-10,32,0.0,0.0,434.95419999999996,0.0,0.0,4908.11956891215,4424.8371244677055,0.4439,434.95419999999996
2025-05-10,33,409.18952493085436,0.0,31.40755840247897,0.0,0.0,4424.8371244677055,4389.93983735384,0.4301,440.59708333333333
2025-05-10,34,426.2136355123346,21.47505217900124,0.0,0.0,0.0,4389.93983735384,4409.2673843149405,0.3713,404.73858333333334
2025-05-10,35,0.0,0.0,350.0085833333333,0.0,0.0,4409.2673843149405,4020.3689583890146,0.5708,350.0085833333333
2025-05-10,36,0.0,0.0,291.4804166666666,0.0,0.0,4020.3689583890146,3696.501828759385,0.9099,291.4804166666666
2025-05-10,37,0.0,0.0,227.26721666666668,0.0,0.0,3696.501828759385,3443.982699129755,0.9368,227.2672166666667
2025-05-10,38,0.0,0.0,186.43561666666665,0.0,0.0,3443.982699129755,3236.83201394457,0.8758,186.43561666666665
2025-05-10,39,0.0,0.0,156.37166666666667,0.0,0.0,3236.83201394457,3063.0857176482737,0.8759,156.37166666666667
2025-05-10,40,0.0,0.0,101.60134999999998,0.0,0.0,3063.0857176482737,2950.1953287593847,0.8601,101.60134999999998
2025-05-10,41,0.0,0.0,89.43816666666672,0.0,0.0,2950.1953287593847,2850.819588018644,0.8442,89.43816666666673
2025-05-10,42,0.0,0.0,109.7558333333333,0.0,0.0,2850.819588018644,2728.8686620927183,0.8334,109.75583333333331
2025-05-10,43,0.0,0.0,77.40443333333329,0.0,0.0,2728.8686620927183,2642.8637361667925,0.8092,77.4044333333333
2025-05-10,44,0.0,0.0,21.560166666666646,0.0,0.0,2642.8637361667925,2618.907995426052,0.7972,21.560166666666646
2025-05-10,45,0.0,5.942499999999957,0.0,0.0,0.0,2618.907995426052,2624.256245426052,0.7644,-5.942499999999957
2025-05-10,46,0.0,0.0,15.26223333333337,0.0,0.0,2624.256245426052,2607.2982083890147,0.6899,15.26223333333337
2025-05-10,47,0.0,0.0,10.63190000000001,0.0,0.0,2607.2982083890147,2595.4849861667926,0.86,10.63190000000001
2025-05-10,48,0.0,56.23291666666667,0.0,0.0,0.0,2595.4849861667926,2646.0946111667927,1.1617,-56.232916666666675
2025-05-10,49,0.0,154.39433333333332,0.0,0.0,0.0,2646.0946111667927,2785.049511166793,1.1683,-154.39433333333332
2025-05-10,50,0.0,232.46243333333337,0.0,0.0,0.0,2785.049511166793,2994.265701166793,1.0956,-232.46243333333337
2025-05-10,51,0.0,273.9091666666667,0.0,0.0,0.0,2994.265701166793,3240.783951166793,1.0849,-273.90916666666675
2025-05-10,52,0.0,291.3403166666666,0.0,0.0,0.0,3240.783951166793,3502.990236166793,1.061,-291.34031666666664
2025-05-10,53,0.0,260.00785,0.0,0.0,0.0,3502.990236166793,3736.9973011667926,1.043,-260.00785
2025-05-10,54,0.0,220.32083333333327,0.0,0.0,0.0,3736.9973011667926,3935.2860511667923,1.036,-220.3208333333333
2025-05-10,55,0.0,256.8746999999999,0.0,0.0,0.0,3935.2860511667923,4166.473281166792,1.0147,-256.8746999999999
2025-05-10,56,0.0,332.03845,0.0,0.0,0.0,4166.473281166792,4465.307886166792,0.9922,-332.03845
2025-05-10,57,0.0,393.58,0.0,0.0,0.0,4465.307886166792,4819.529886166792,0.97,-393.58
2025-05-10,58,0.0,425.69286666666665,0.0,0.0,0.0,4819.529886166792,5202.653466166792,0.9422,-425.6928666666667
2025-05-10,59,0.0,486.35433333333333,0.0,0.0,0.0,5202.653466166792,5640.372366166792,0.9569,-486.3543333333334
2025-05-10,60,0.0,542.5466666666666,0.0,0.0,0.0,5640.372366166792,6128.664366166792,0.9977,-542.5466666666667
2025-05-10,61,0.0,508.61248333333333,0.0,0.0,0.0,6128.664366166792,6586.415601166792,0.9919,-508.61248333333333
2025-05-10,62,0.0,517.2284,0.0,0.0,0.0,6586.415601166792,7051.9211611667915,0.9588,-517.2284
2025-05-10,63,0.0,571.8183333333333,0.0,0.0,0.0,7051.9211611667915,7566.557661166791,0.9549,-571.8183333333333
2025-05-10,64,0.0,553.4952666666667,0.0,0.0,0.0,7566.557661166791,8064.703401166791,0.9839,-553.4952666666667
2025-05-10,65,0.0,586.2413166666665,0.0,0.0,0.0,8064.703401166791,8592.32058616679,0.799,-586.2413166666666
2025-05-10,66,0.0,673.9995833333332,0.0,0.0,0.0,8592.32058616679,9198.920211166791,0.5025,-673.9995833333332
2025-05-10,67,0.0,689.7118333333334,0.0,0.0,0.0,9198.920211166791,9819.66086116679,0.4662,-689.7118333333334
2025-05-10,68,0.0,709.0735666666666,0.0,0.0,0.0,9819.66086116679,10457.82707116679,0.5007,-709.0735666666666
2025-05-10,69,0.0,380.192143148011,0.0,0.0,380.20869018532227,10457.82707116679,10800.0,0.4827,-760.4008333333333
2025-05-10,70,0.0,0.0,0.0,0.0,789.7742333333332,10800.0,10800.0,0.4785,-789.7742333333332
2025-05-10,71,0.0,0.0,0.0,0.0,812.3351166666664,10800.0,10800.0,0.4662,-812.3351166666665
2025-05-10,72,0.0,0.0,0.0,0.0,809.1616666666665,10800.0,10800.0,0.4432,-809.1616666666665
2025-05-10,73,0.0,0.0,0.0,0.0,744.4160666666667,10800.0,10800.0,0.4411,-744.4160666666667
2025-05-10,74,0.0,0.0,0.0,0.0,718.9403,10800.0,10800.0,0.4551,-718.9403000000001
2025-05-10,75,0.0,0.0,0.0,0.0,746.1745833333332,10800.0,10800.0,0.4463,-746.1745833333333
2025-05-10,76,0.0,0.0,0.0,0.0,738.0515833333332,10800.0,10800.0,0.4113,-738.0515833333333
2025-05-10,77,0.0,0.0,0.0,0.0,689.7478833333332,10800.0,10800.0,0.5682,-689.7478833333333
2025-05-10,78,0.0,0.0,0.0,0.0,634.1149999999999,10800.0,10800.0,0.8279,-634.1149999999999
2025-05-10,79,0.0,0.0,0.0,0.0,601.4954166666666,10800.0,10800.0,0.8636,-601.4954166666666
2025-05-10,80,0.0,0.0,0.0,0.0,552.5461666666665,10800.0,10800.0,0.8416,-552.5461666666666
2025-05-10,81,0.0,0.0,0.0,0.0,485.79541666666665,10800.0,10800.0,0.8618,-485.79541666666665
2025-05-10,82,0.0,0.0,0.0,0.0,450.13481666666667,10800.0,10800.0,0.8623,-450.13481666666667
2025-05-10,83,0.0,0.0,0.0,0.0,471.7785,10800.0,10800.0,0.9026,-471.77850000000007
2025-05-10,84,0.0,0.0,0.0,0.0,518.8208333333333,10800.0,10800.0,0.9754,-518.8208333333333
2025-05-10,85,0.0,0.0,0.0,0.0,528.5471166666666,10800.0,10800.0,1.0002,-528.5471166666666
2025-05-10,86,0.0,0.0,0.0,0.0,520.7942333333333,10800.0,10800.0,0.9978,-520.7942333333333
2025-05-10,87,0.0,0.0,0.0,0.0,500.77125000000007,10800.0,10800.0,1.0271,-500.77125000000007
2025-05-10,88,0.0,0.0,0.0,0.0,457.30621666666667,10800.0,10800.0,1.0906,-457.30621666666667
2025-05-10,89,0.0,0.0,0.0,0.0,451.90313333333336,10800.0,10800.0,0.9376,-451.9031333333334
2025-05-10,90,0.0,0.0,0.0,0.0,447.6570833333334,10800.0,10800.0,0.6694,-447.65708333333345
2025-05-10,91,0.0,0.0,0.0,0.0,349.3818,10800.0,10800.0,0.66,-349.38180000000006
2025-05-10,92,0.0,0.0,0.0,0.0,288.4105166666666,10800.0,10800.0,0.7217,-288.4105166666666
2025-05-10,93,0.0,0.0,0.0,0.0,266.4779166666666,10800.0,10800.0,0.7308,-266.47791666666666
2025-05-10,94,0.0,0.0,0.0,0.0,164.54061666666658,10800.0,10800.0,0.7534,-164.54061666666658
2025-05-10,95,0.0,0.0,0.0,0.0,121.03066666666662,10800.0,10800.0,0.7823,-121.03066666666662
2025-05-10,96,0.0,0.0,0.0,0.0,125.41499999999996,10800.0,10800.0,0.8055,-125.41499999999996
2025-05-10,97,0.0,0.0,0.0,0.0,26.763233333333346,10800.0,10800.0,0.8271,-26.763233333333346
2025-05-10,98,25.016707127491,0.0,9.789426205842336,0.0,0.0,10800.0,10789.122859771287,0.8519,34.80613333333334
2025-05-10,99,109.67518511524509,12.085711365236623,0.0,0.0,50.17155708334177,10789.122859771287,10800.0,0.8791,47.41791666666669
2025-05-10,100,221.7368374496567,0.0,0.0,0.0,89.99385411632338,10800.0,10800.0,0.9024,131.7429833333333
2025-05-10,101,188.6348674023172,0.0,0.0,0.0,53.67245073565056,10800.0,10800.0,0.9163,134.96241666666666
2025-05-10,102,203.6740483367223,0.0,0.0,0.0,146.70363167005561,10800.0,10800.0,0.9264,56.9704166666667
2025-05-10,103,221.77213824485375,0.0,0.0,0.0,153.8016715781871,10800.0,10800.0,0.9462,67.97046666666665
2025-05-10,104,221.03637671810066,0.0,0.0,0.0,93.03287671810068,10800.0,10800.0,0.9742,128.0035
2025-05-10,105,302.772791444102,0.0,0.0,0.0,117.84195811076862,10800.0,10800.0,0.9862,184.93083333333337
2025-05-10,106,391.208063945697,0.0,0.0,0.0,157.77079727903032,10800.0,10800.0,0.976,233.4372666666667
2025-05-10,107,311.52241132419977,0.0,0.0,0.0,27.833011324199788,10800.0,10800.0,1.0742,283.68940000000003
2025-05-10,108,249.95080910607805,0.0,86.73252422725523,0.0,0.0,10800.0,10703.630528636382,1.2313,336.68333333333334
2025-05-10,109,0.0,0.0,384.1100333333334,0.0,0.0,10703.630528636382,10276.841602710456,1.2561,384.1100333333334
2025-05-10,110,0.0,0.0,430.52863333333323,0.0,0.0,10276.841602710456,9798.476454562307,1.2447,430.5286333333333
2025-05-10,111,0.0,0.0,479.4683333333333,0.0,0.0,9798.476454562307,9265.733861969715,1.2545,479.4683333333333
2025-05-10,112,0.0,0.0,524.42545,0.0,0.0,9265.733861969715,8683.038917525271,1.2522,524.4254500000001
2025-05-10,113,0.0,0.0,534.1640166666666,0.0,0.0,8683.038917525271,8089.523343451197,1.2881,534.1640166666667
2025-05-10,114,0.0,0.0,507.115,0.0,0.0,8089.523343451197,7526.062232340087,1.3466,507.115
2025-05-10,115,0.0,0.0,459.83209999999997,0.0,0.0,7526.062232340087,7015.137676784531,1.3523,459.8321
2025-05-10,116,0.0,0.0,474.1368333333333,0.0,0.0,7015.137676784531,6488.318973080828,1.3445,474.1368333333333
