日期,时间段,计划购电_kWh,充电_kWh,放电_kWh,紧急购电_kWh,富余电量_kWh,期初储电_kWh,期末储电_kWh,电价_元每kWh,交易费_元
2025-05-17,04:00-04:10,0.0,0.0,452.9208,0.0,0.0,6006.078822769832,5502.833489436499,0.4401,0.0
2025-05-17,04:10-04:20,0.0,0.0,453.9069833333333,0.0,0.0,5502.833489436499,4998.492396843906,0.4389,0.0
2025-05-17,04:20-04:30,0.0,0.0,404.5930039761604,38.250329357172916,0.0,4998.492396843906,4548.944614648172,0.4364,83.4622186573513
2025-05-17,04:30-04:40,0.0,0.0,489.82367378617886,0.0,53.3423571195122,4548.944614648172,4004.6960882190847,0.4393,0.0
2025-05-17,04:40-04:50,0.0,0.0,445.59983333333327,0.0,0.0,4004.6960882190847,3509.5851622931586,0.4422,0.0
2025-05-17,04:50-05:00,0.0,0.0,463.29166666666663,0.0,0.0,3509.5851622931586,2994.8166437746404,0.4395,0.0
2025-05-17,05:00-05:10,456.3392553651493,0.0,11.108177968184009,0.0,0.0,2994.8166437746404,2982.4742238099916,0.4333,197.7317993497192
2025-05-17,05:10-05:20,0.0,0.0,483.3683356558263,0.0,44.974535655826344,2982.4742238099916,2445.398295303518,0.4439,0.0
2025-05-17,05:20-05:30,401.45708841319595,0.0,0.0,0.0,12.288755079862653,2445.398295303518,2445.398295303518,0.4301,172.66669372651558
2025-05-17,05:30-05:40,375.6135257531221,7.196852699781226,0.0,0.0,14.162673053340889,2445.398295303518,2451.875462733321,0.3713,139.46530211213422
2025-05-17,05:40-05:50,0.0,0.0,262.44248655495284,63.36991344504719,0.0,2451.875462733321,2160.2726998944845,0.5708,180.85773297216465
2025-05-17,05:50-06:00,0.0,0.0,275.4720833333333,0.0,0.0,2160.2726998944845,1854.192607301892,0.9099,0.0
2025-05-17,06:00-06:10,0.0,0.0,270.8673445506489,0.0,81.5235612173156,1854.192607301892,1553.2288911345042,0.9368,0.0
2025-05-17,06:10-06:20,0.0,0.0,144.8563833333333,0.0,0.0,1553.2288911345042,1392.2773540974672,0.8758,0.0
2025-05-17,06:20-06:30,0.0,0.0,128.20333333333338,0.0,0.0,1392.2773540974672,1249.829205949319,0.8759,0.0
2025-05-17,06:30-06:40,0.0,0.0,44.84628535438708,9.778064645612972,0.0,1249.829205949319,1200.0,0.8601,42.050567008458586
2025-05-17,06:40-06:50,0.0,0.0,0.0,7.286299999999983,0.0,1200.0,1200.0,0.8442,30.755472299999926
2025-05-17,06:50-07:00,0.0,0.0,0.0,0.19999999999996967,0.0,1200.0,1200.0,0.8334,0.8333999999998737
2025-05-17,07:00-07:10,0.0,-0.0,0.0,0.0,38.453850000000024,1200.0,1200.0,0.8092,0.0
2025-05-17,07:10-07:20,0.0,0.0,0.0,0.0,76.72226666666666,1200.0,1200.0,0.7972,0.0
2025-05-17,07:20-07:30,0.0,-0.0,0.0,0.0,111.81791666666663,1200.0,1200.0,0.7644,0.0
2025-05-17,07:30-07:40,0.0,0.0,0.0,0.0,177.6417833333333,1200.0,1200.0,0.6899,0.0
2025-05-17,07:40-07:50,0.0,-0.0,0.0,0.0,231.88084999999992,1200.0,1200.0,0.86,0.0
2025-05-17,07:50-08:00,0.0,0.0,0.0,0.0,267.32416666666666,1200.0,1200.0,1.1617,0.0
2025-05-17,08:00-08:10,0.0,0.0,0.0,0.0,320.4560166666666,1200.0,1200.0,1.1683,0.0
2025-05-17,08:10-08:20,0.0,0.0,0.0,0.0,383.3815666666667,1200.0,1200.0,1.0956,0.0
2025-05-17,08:20-08:30,0.0,0.0,0.0,0.0,435.12750000000005,1200.0,1200.0,1.0849,0.0
2025-05-17,08:30-08:40,0.0,0.0,0.0,0.0,456.68038333333334,1200.0,1200.0,1.061,0.0
2025-05-17,08:40-08:50,0.0,-0.0,0.0,0.0,443.2220166666666,1200.0,1200.0,1.043,0.0
2025-05-17,08:50-09:00,0.0,0.0,0.0,0.0,412.3495833333334,1200.0,1200.0,1.036,0.0
2025-05-17,09:00-09:10,0.0,-0.0,0.0,0.0,402.32174999999995,1200.0,1200.0,1.0147,0.0
2025-05-17,09:10-09:20,0.0,0.0,0.0,0.0,454.7345666666666,1200.0,1200.0,0.9922,0.0
2025-05-17,09:20-09:30,0.0,0.0,0.0,0.0,523.01125,1200.0,1200.0,0.97,0.0
2025-05-17,09:30-09:40,0.0,0.0,0.0,0.0,518.2743833333333,1200.0,1200.0,0.9422,0.0
2025-05-17,09:40-09:50,0.0,0.0,0.0,0.0,532.0648499999999,1200.0,1200.0,0.9569,0.0
2025-05-17,09:50-10:00,0.0,0.0,0.0,0.0,575.0729166666666,1200.0,1200.0,0.9977,0.0
2025-05-17,10:00-10:10,0.0,-0.0,0.0,0.0,566.5809833333333,1200.0,1200.0,0.9919,0.0
2025-05-17,10:10-10:20,0.0,0.0,0.0,0.0,565.3251999999999,1200.0,1200.0,0.9588,0.0
2025-05-17,10:20-10:30,0.0,0.0,0.0,0.0,606.25375,1200.0,1200.0,0.9549,0.0
2025-05-17,10:30-10:40,0.0,0.0,0.0,0.0,662.7721166666665,1200.0,1200.0,0.9839,0.0
2025-05-17,10:40-10:50,0.0,0.0,0.0,0.0,703.0764833333333,1200.0,1200.0,0.799,0.0
2025-05-17,10:50-11:00,0.0,0.0,0.0,0.0,712.39375,1200.0,1200.0,0.5025,0.0
2025-05-17,11:00-11:10,0.0,-0.0,0.0,0.0,690.646,1200.0,1200.0,0.4662,0.0
2025-05-17,11:10-11:20,0.0,0.0,0.0,0.0,627.7075499999999,1200.0,1200.0,0.5007,0.0
2025-05-17,11:20-11:30,0.0,0.0,0.0,0.0,553.1575,1200.0,1200.0,0.4827,0.0
2025-05-17,11:30-11:40,0.0,-0.0,0.0,0.0,527.5869,1200.0,1200.0,0.4785,0.0
2025-05-17,11:40-11:50,0.0,-0.0,0.0,0.0,564.2647833333333,1200.0,1200.0,0.4662,0.0
2025-05-17,11:50-12:00,0.0,-0.0,0.0,0.0,624.9095833333333,1200.0,1200.0,0.4432,0.0
2025-05-17,12:00-12:10,0.0,0.0,0.0,0.0,652.8071833333333,1200.0,1200.0,0.4411,0.0
2025-05-17,12:10-12:20,0.0,0.0,0.0,0.0,673.3651500000001,1200.0,1200.0,0.4551,0.0
2025-05-17,12:20-12:30,0.0,134.8414934593701,0.0,0.0,571.6189232072967,1200.0,1321.357344113433,0.4463,0.0
2025-05-17,12:30-12:40,0.0,640.2360080121899,0.0,0.0,99.55199198780986,1321.357344113433,1897.569751324404,0.4113,0.0
2025-05-17,12:40-12:50,0.0,591.7393088355084,0.0,0.0,147.56112449782495,1897.569751324404,2430.1351292763616,0.5682,0.0
2025-05-17,12:50-13:00,0.0,540.55470958483,0.0,0.0,148.35112374850326,2430.1351292763616,2916.6343679027086,0.8279,0.0
2025-05-17,13:00-13:10,0.0,603.1198499999999,0.0,0.0,0.0,2916.6343679027086,3459.4422329027084,0.8636,0.0
2025-05-17,13:10-13:20,0.0,294.1081288615351,0.0,0.0,231.68292113846485,3459.4422329027084,3724.13954887809,0.8416,0.0
2025-05-17,13:20-13:30,0.0,492.0008333333334,0.0,0.0,0.0,3724.13954887809,4166.94029887809,0.8618,0.0
2025-05-17,13:30-13:40,0.0,503.1862833333333,0.0,0.0,0.0,4166.94029887809,4619.80795387809,0.8623,0.0
2025-05-17,13:40-13:50,0.0,492.75014999999996,0.0,0.0,0.0,4619.80795387809,5063.28308887809,0.9026,0.0
2025-05-17,13:50-14:00,0.0,449.06874999999997,0.0,0.0,0.0,5063.28308887809,5467.44496387809,0.9754,0.0
2025-05-17,14:00-14:10,0.0,427.3851166666666,0.0,0.0,0.0,5467.44496387809,5852.09156887809,1.0002,0.0
2025-05-17,14:10-14:20,0.0,459.11674999999997,0.0,0.0,0.0,5852.09156887809,6265.2966438780895,0.9978,0.0
2025-05-17,14:20-14:30,0.0,476.5583333333333,0.0,0.0,0.0,6265.2966438780895,6694.19914387809,1.0271,0.0
2025-05-17,14:30-14:40,0.0,376.05796666666663,0.0,0.0,0.0,6694.19914387809,7032.651313878089,1.0906,0.0
2025-05-17,14:40-14:50,0.0,275.5012333333333,0.0,0.0,0.0,7032.651313878089,7280.602423878089,0.9376,0.0
2025-05-17,14:50-15:00,0.0,253.96375000000003,0.0,0.0,0.0,7280.602423878089,7509.169798878089,0.6694,0.0
2025-05-17,15:00-15:10,0.0,565.4307916703086,0.0,279.59787500364206,0.0,7509.169798878089,8018.057511381367,0.66,922.6729875120188
2025-05-17,15:10-15:20,0.0,309.5037833333332,0.0,0.0,0.0,8018.057511381367,8296.610916381367,0.7217,0.0
2025-05-17,15:20-15:30,0.0,299.1654166666667,0.0,0.0,0.0,8296.610916381367,8565.859791381366,0.7308,0.0
2025-05-17,15:30-15:40,0.0,270.40345,0.0,0.0,0.0,8565.859791381366,8809.222896381367,0.7534,0.0
2025-05-17,15:40-15:50,0.0,229.3483499999999,0.0,0.0,0.0,8809.222896381367,9015.636411381367,0.7823,0.0
2025-05-17,15:50-16:00,0.0,177.95208333333335,0.0,0.0,0.0,9015.636411381367,9175.793286381368,0.8055,0.0
2025-05-17,16:00-16:10,0.0,119.62236666666664,0.0,0.0,0.0,9175.793286381368,9283.453416381368,0.8271,0.0
2025-05-17,16:10-16:20,0.0,67.23200000000004,0.0,0.0,0.0,9283.453416381368,9343.962216381367,0.8519,0.0
2025-05-17,16:20-16:30,0.0,0.0,2.4924999999999877,0.0,0.0,9343.962216381367,9341.192771936923,0.8791,0.0
2025-05-17,16:30-16:40,0.0,0.0,115.34506666666667,0.0,0.0,9341.192771936923,9213.031586751738,0.9024,0.0
2025-05-17,16:40-16:50,0.0,0.0,159.13088333333332,0.0,0.0,9213.031586751738,9036.219494159146,0.9163,0.0
2025-05-17,16:50-17:00,0.0,0.0,118.26830185272992,5.844198147270035,0.0,9036.219494159146,8904.810269878335,0.9264,27.070325818154803
2025-05-17,17:00-17:10,0.0,0.0,84.52844896057377,30.29203437275956,0.0,8904.810269878335,8810.889771033253,0.9462,143.3116146175255
2025-05-17,17:10-17:20,81.07050586080754,0.0,62.23422747252576,0.0,0.0,8810.889771033253,8741.740629397113,0.9742,78.9788868095987
2025-05-17,17:20-17:30,171.32598854442395,0.0,24.744428122242738,0.0,0.0,8741.740629397113,8714.246820372398,0.9862,168.9616899025109
2025-05-17,17:30-17:40,245.21665196692078,0.0,6.23454803307925,0.0,0.0,8714.246820372398,8707.319544780088,0.976,239.33145231971469
2025-05-17,17:40-17:50,253.60454800352812,0.0,9.347085329805168,0.0,0.0,8707.319544780088,8696.933894413638,1.0742,272.42200546538993
2025-05-17,17:50-18:00,151.41429175728584,0.0,121.94779157604748,0.0,0.0,8696.933894413638,8561.436348218029,1.2313,186.43641744074606
2025-05-17,18:00-18:10,266.93067988446415,0.0,104.5390867822025,0.0,0.0,8561.436348218029,8445.281807348914,1.2561,335.29162700287543
2025-05-17,18:10-18:20,410.3981898586891,0.0,43.25489347464418,0.0,0.0,8445.281807348914,8397.22081459931,1.2447,510.82262691711026
2025-05-17,18:20-18:30,406.68910007309694,0.0,86.40256659356965,0.0,0.0,8397.22081459931,8301.217962828678,1.2545,510.19147604170007
2025-05-17,18:30-18:40,459.98665677040026,0.0,90.68104322959971,0.0,0.0,8301.217962828678,8200.461248129122,1.2522,575.9952916078952
2025-05-17,18:40-18:50,13.177588675345532,0.0,526.9110446579878,0.0,0.0,8200.461248129122,7615.004531842469,1.2881,16.97405197271258
2025-05-17,18:50-19:00,0.0,0.0,469.41499999999996,0.0,0.0,7615.004531842469,7093.432309620247,1.3466,0.0
2025-05-17,19:00-19:10,0.0,0.0,453.61836666666665,0.0,0.0,7093.432309620247,6589.41190221284,1.3523,0.0
2025-05-17,19:10-19:20,0.0,0.0,503.77478333333335,0.0,0.0,6589.41190221284,6029.662142953581,1.3445,0.0
2025-05-17,19:20-19:30,0.0,0.0,572.3816666666667,0.0,0.0,6029.662142953581,5393.682513323951,1.3483,0.0
2025-05-17,19:30-19:40,0.0,0.0,593.3274333333334,0.0,0.0,5393.682513323951,4734.429809620247,1.349,0.0
2025-05-17,19:40-19:50,0.0,0.0,554.6066999999999,0.0,0.0,4734.429809620247,4118.200142953581,1.3473,0.0
2025-05-17,19:50-20:00,0.0,0.0,507.4133333333333,0.0,0.0,4118.200142953581,3554.407550360989,1.3482,0.0
2025-05-17,20:00-20:10,0.0,0.0,523.9631333333333,0.0,0.0,3554.407550360989,2972.2262911017297,1.3513,0.0
2025-05-17,20:10-20:20,0.0,0.0,423.23953166052115,140.6024516728121,0.0,2972.2262911017297,2501.9601448122617,1.34,942.036426207841
2025-05-17,20:20-20:30,0.0,0.0,575.7983333333333,0.0,0.0,2501.9601448122617,1862.1842188863357,1.3489,0.0
2025-05-17,20:30-20:40,0.0,0.0,545.1195166666666,0.0,0.0,1862.1842188863357,1256.4958670344838,1.3952,0.0
2025-05-17,20:40-20:50,474.78192008740103,0.0,50.84628033103542,3.266799581563525,0.0,1256.4958670344838,1200.0,1.2226,600.4383213409543
2025-05-17,20:50-21:00,712.0075985567786,175.7325985567786,0.0,0.0,0.0,1200.0,1358.1593387011008,0.9332,664.4454909731858
2025-05-17,21:00-21:10,800.9305514877306,273.481484821064,0.0,0.0,0.0,1358.1593387011008,1604.2926750400584,0.9068,726.2838240890741
2025-05-17,21:10-21:20,816.470023192887,288.76305652622034,0.0,0.0,0.0,1604.2926750400584,1864.1794259136568,0.9371,765.1140587340544
2025-05-17,21:20-21:30,764.6527552068212,226.98275520682125,0.0,0.0,0.0,1864.1794259136568,2068.463905599796,0.9371,716.5560969043122
2025-05-17,21:30-21:40,774.6137252715857,249.50509193825246,0.0,0.0,0.0,2068.463905599796,2293.018488344223,0.9871,764.6212082155822
2025-05-17,21:40-21:50,703.916253894794,210.53832056146064,0.0,0.0,0.0,2293.018488344223,2482.5029768495374,0.7764,546.5205795239181
2025-05-17,21:50-22:00,1230.2443406808286,767.6393406808286,0.0,0.0,0.0,2482.5029768495374,3173.378383462283,0.4209,517.8098429925608
2025-05-17,22:00-22:10,1208.7229264927573,758.4027431594241,0.0,0.0,0.0,3173.378383462283,3855.940852305765,0.3859,466.44617733355506
2025-05-17,22:10-22:20,543.9044282988953,108.10034496556193,0.0,0.0,0.0,3855.940852305765,3953.231162774771,0.4368,237.57745428095745
2025-05-17,22:20-22:30,1219.6417857216575,789.7901190549908,0.0,0.0,0.0,3953.231162774771,4664.042269924263,0.4198,512.0056216459518
2025-05-17,22:30-22:40,1192.0149039374492,726.8291206041158,0.0,0.0,0.0,4664.042269924263,5318.188478467967,0.4186,498.97743878821626
2025-05-17,22:40-22:50,613.8126192184958,115.26948588516245,0.0,0.0,0.0,5318.188478467967,5421.931015764613,0.4241,260.31793181056406
2025-05-17,22:50-23:00,1286.934968829501,798.4399688295011,0.0,0.0,0.0,5421.931015764613,6140.526987711164,0.4237,545.2743462930596
2025-05-17,23:00-23:10,640.2016982356404,203.72611490230702,0.0,0.0,0.0,6140.526987711164,6323.88049112324,0.4248,271.9576814105
2025-05-17,23:10-23:20,942.6542826396408,517.4478993063075,0.0,0.0,0.0,6323.88049112324,6789.583600498917,0.424,399.6854158392077
2025-05-17,23:20-23:30,1205.731119786452,762.6744531197853,0.0,0.0,0.0,6789.583600498917,7475.9906083067235,0.422,508.8185325498827
2025-05-17,23:30-23:40,1149.5441706116962,731.2644039450296,0.0,0.0,0.0,7475.9906083067235,8134.12857185725,0.424,487.4067283393592
2025-05-17,23:40-23:50,661.858264589978,175.523714589978,0.0,0.0,0.0,8134.12857185725,8292.09991498823,0.4271,282.6796648063796
2025-05-17,23:50-24:00,637.3624432441708,31.19910991083748,0.0,0.0,0.0,8292.09991498823,8320.179113907983,0.4276,272.5361807312074
2025-05-18,00:00-00:10,624.99166568485,0.0,0.0,0.0,35.45828235151669,8320.179113907983,8320.179113907983,0.4248,265.4964595829243
2025-05-18,00:10-00:20,646.1219694931833,0.0,0.0,0.0,75.35770282651674,8320.179113907983,8320.179113907983,0.4245,274.27877604985633
2025-05-18,00:20-00:30,603.9875980027932,0.0,545.833231903054,0.0,542.8724965725139,8320.179113907983,7713.697745126812,0.4269,257.84230558739245
2025-05-18,00:30-00:40,535.4495180582743,0.0,816.006792988374,0.0,735.4186777133149,7713.697745126812,6807.023530695285,0.4272,228.74403411449478
2025-05-18,00:40-00:50,540.1478038572243,0.0,0.0,60.473879476109005,0.0,6807.023530695285,6807.023530695285,0.4271,359.83909664865126
2025-05-18,00:50-01:00,572.0879831612334,0.0,0.0,6.078683505433219,0.0,6807.023530695285,6807.023530695285,0.4285,258.16328019497917
2025-05-18,01:00-01:10,531.5831249595115,0.0,29.394758373821787,0.0,0.0,6807.023530695285,6774.362688057706,0.4311,229.16548517004537
2025-05-18,01:10-01:20,527.0819889939472,0.0,16.345437802128618,28.174106537257398,0.0,6774.362688057706,6756.201090499785,0.4302,287.3531748268368
2025-05-18,01:20-01:30,588.9751252933672,0.0,0.0,16.76487470663278,0.0,6756.201090499785,6756.201090499785,0.4279,287.89090554787265
2025-05-18,01:30-01:40,594.9458103871414,0.0,13.031021326389691,22.433234953135525,0.0,6756.201090499785,6741.722177914908,0.4312,304.9066879978956
2025-05-18,01:40-01:50,580.3549135056463,0.0,7.466733765217032,30.197036062469873,0.0,6741.722177914908,6733.4258070646665,0.4333,316.8896626513376
2025-05-18,01:50-02:00,541.4116128443686,0.0,0.0,50.44172048896462,0.0,6733.4258070646665,6733.4258070646665,0.4311,342.12967481117056
2025-05-18,02:00-02:10,626.8296340458853,21.970984045885416,0.0,0.0,0.0,6733.4258070646665,6753.199692705964,0.4293,269.09796189589855
2025-05-18,02:10-02:20,602.5840464919288,0.0,0.0,29.38218684140452,0.0,6753.199692705964,6753.199692705964,0.4324,324.08162965422656
2025-05-18,02:20-02:30,561.8296811643985,0.0,0.0,70.64198550226808,0.0,6753.199692705964,6753.199692705964,0.4367,399.59779710869515
2025-05-18,02:30-02:40,550.1586316058675,0.0,0.0,42.82943506079903,0.0,6753.199692705964,6753.199692705964,0.4348,332.3201648444083
2025-05-18,02:40-02:50,565.9435950212621,0.0,0.0,21.68212164540455,0.0,6753.199692705964,6753.199692705964,0.4335,292.3325471081315
2025-05-18,02:50-03:00,534.8320777835725,0.0,0.0,83.28792221642743,0.0,6753.199692705964,6753.199692705964,0.4357,414.46907483878965
2025-05-18,03:00-03:10,494.11908597935565,0.0,0.0,120.73788068731096,0.0,6753.199692705964,6753.199692705964,0.4374,480.1814332705193
2025-05-18,03:10-03:20,524.9916345131976,0.0,0.0,74.07539882013566,0.0,6753.199692705964,6753.199692705964,0.4371,391.36562756712516
2025-05-18,03:20-03:30,600.4950236434747,0.0,0.0,2.471643023191973,0.0,6753.199692705964,6753.199692705964,0.4356,266.9588708036097
2025-05-18,03:30-03:40,612.012205287803,0.0,0.0,21.434244712196914,0.0,6753.199692705964,6753.199692705964,0.4353,313.06054657787723
2025-05-18,03:40-03:50,594.8591968363305,0.0,0.0,53.95420316366949,0.0,6753.199692705964,6753.199692705964,0.436,376.9787727174396
2025-05-18,03:50-04:00,562.7432548056163,0.0,0.0,70.82841186105031,0.0,6753.199692705964,6753.199692705964,0.4378,401.41239051773795
2025-05-18,04:00-04:10,0.0,0.0,612.9960166666666,0.0,0.0,6753.199692705964,6072.093007520778,0.4401,0.0
2025-05-18,04:10-04:20,115.77613681254195,0.0,236.4794799847471,267.94494986937764,0.0,6072.093007520778,5809.338029759948,0.4389,638.8193389353739
2025-05-18,04:20-04:30,551.9596570890886,0.0,0.0,82.18867624424468,0.0,5809.338029759948,5809.338029759948,0.4364,420.2108859186202
2025-05-18,04:30-04:40,0.0,0.0,439.039885445694,168.35209788763933,0.0,5809.338029759948,5321.515934820288,0.4393,369.7853830101998
2025-05-18,04:40-04:50,0.0,0.0,605.6040666666667,0.0,0.0,5321.515934820288,4648.62252741288,0.4422,0.0
2025-05-18,04:50-05:00,0.0,0.0,557.7999153405168,71.45341799281653,0.0,4648.62252741288,4028.844843701195,0.4395,157.01888603921432
2025-05-18,05:00-05:10,558.5327966032651,0.0,0.0,51.737736730068264,0.0,4028.844843701195,4028.844843701195,0.4333,354.10206739388764
2025-05-18,05:10-05:20,0.0,0.0,526.0552769871222,57.20367301287774,0.0,4028.844843701195,3444.33898038217,0.4439,126.96355225208215
2025-05-18,05:20-05:30,512.794878197128,0.0,0.0,39.81553846953864,0.0,3444.33898038217,3444.33898038217,0.4301,306.1763925913276
2025-05-18,05:30-05:40,459.5797368233162,75.07330214658597,0.0,116.38384865660308,0.0,3444.33898038217,3511.9049523140975,0.3713,386.70857131348095
2025-05-18,05:40-05:50,0.0,0.0,376.7076898538197,165.07769347951353,0.0,3511.9049523140975,3093.34085247652,0.5708,471.13173719053157
2025-05-18,05:50-06:00,0.0,0.0,624.2154166666667,0.0,0.0,3093.34085247652,2399.768167291335,0.9099,0.0
2025-05-18,06:00-06:10,0.0,0.0,574.6754999999999,0.0,0.0,2399.768167291335,1761.2398339580018,0.9368,0.0
2025-05-18,06:10-06:20,0.0,0.0,139.3081381365786,376.63589519675475,0.0,1761.2398339580018,1606.4530138062478,0.8758,1649.2885850665891
2025-05-18,06:20-06:30,0.0,0.0,365.807712425623,128.70770424104364,0.0,1606.4530138062478,1200.0,0.8759,563.6753907236506
2025-05-18,06:30-06:40,0.0,0.0,0.0,436.9469,0.0,1200.0,1200.0,0.8601,1879.09014345
2025-05-18,06:40-06:50,0.0,0.0,0.0,396.11329999999987,0.0,1200.0,1200.0,0.8442,1671.9942392999994
2025-05-18,06:50-07:00,0.0,0.0,0.0,365.68208333333337,0.0,1200.0,1200.0,0.8334,1523.7972412500003
2025-05-18,07:00-07:10,0.0,0.0,0.0,284.26519999999994,0.0,1200.0,1200.0,0.8092,1150.1369991999998
2025-05-18,07:10-07:20,0.0,0.0,0.0,235.03095,0.0,1200.0,1200.0,0.7972,936.8333666999999
2025-05-18,07:20-07:30,0.0,0.0,0.0,222.8791666666666,0.0,1200.0,1200.0,0.7644,851.8441749999997
2025-05-18,07:30-07:40,0.0,86.1081376395532,0.0,277.72830430621985,0.0,1200.0,1277.4973238755979,0.6899,958.0237857043053
2025-05-18,07:40-07:50,0.0,0.0,16.78417185157782,273.3026114817556,0.0,1277.4973238755979,1258.8482440405114,0.86,1175.201229371549
2025-05-18,07:50-08:00,0.0,0.0,5.098866422552351,434.38905024411434,0.0,1258.8482440405114,1253.1828369043421,1.1617,2523.148798342938
2025-05-18,08:00-08:10,0.0,0.0,47.864553213907925,339.9498134527587,0.0,1253.1828369043421,1200.0,1.1683,1985.8168352842897
2025-05-18,08:10-08:20,0.0,0.0,0.0,302.666,0.0,1200.0,1200.0,1.0956,1658.0043479999997
2025-05-18,08:20-08:30,0.0,0.0,0.0,275.0941666666666,0.0,1200.0,1200.0,1.0849,1492.2483070833327
2025-05-18,08:30-08:40,0.0,0.0,0.0,224.03939999999994,0.0,1200.0,1200.0,1.061,1188.5290169999996
2025-05-18,08:40-08:50,0.0,0.0,0.0,121.04869999999997,0.0,1200.0,1200.0,1.043,631.2689704999998
2025-05-18,08:50-09:00,0.0,0.0,0.0,19.567083333333358,0.0,1200.0,1200.0,1.036,101.35749166666679
2025-05-18,09:00-09:10,0.0,4.3217500000000655,0.0,0.0,0.0,1200.0,1203.8895750000001,1.0147,0.0
2025-05-18,09:10-09:20,0.0,0.0,3.5006175000001347,0.0,49.44786750000014,1203.8895750000001,1200.0,0.9922,0.0
2025-05-18,09:20-09:30,0.0,0.0,0.0,0.0,132.61166666666668,1200.0,1200.0,0.97,0.0
2025-05-18,09:30-09:40,0.0,-0.0,0.0,0.0,192.29161666666656,1200.0,1200.0,0.9422,0.0
2025-05-18,09:40-09:50,0.0,0.0,0.0,0.0,203.96073333333334,1200.0,1200.0,0.9569,0.0
2025-05-18,09:50-10:00,0.0,-0.0,0.0,0.0,202.5449999999999,1200.0,1200.0,0.9977,0.0
2025-05-18,10:00-10:10,0.0,0.0,0.0,0.0,236.7327166666667,1200.0,1200.0,0.9919,0.0
2025-05-18,10:10-10:20,0.0,0.0,0.0,0.0,246.59831666666665,1200.0,1200.0,0.9588,0.0
2025-05-18,10:20-10:30,0.0,-0.0,0.0,0.0,241.1229166666667,1200.0,1200.0,0.9549,0.0
2025-05-18,10:30-10:40,0.0,0.0,0.0,0.0,288.1714166666667,1200.0,1200.0,0.9839,0.0
2025-05-18,10:40-10:50,0.0,0.0,0.0,0.0,308.7231,1200.0,1200.0,0.799,0.0
2025-05-18,10:50-11:00,0.0,-0.0,0.0,0.0,269.34124999999995,1200.0,1200.0,0.5025,0.0
2025-05-18,11:00-11:10,0.0,0.0,0.0,0.0,224.11648333333324,1200.0,1200.0,0.4662,0.0
2025-05-18,11:10-11:20,0.0,82.81960589648205,0.0,0.0,156.4556274368514,1200.0,1274.5376453068338,0.5007,0.0
2025-05-18,11:20-11:30,0.0,280.58291666666673,0.0,0.0,0.0,1274.5376453068338,1527.0622703068339,0.4827,0.0
2025-05-18,11:30-11:40,0.0,251.23916666666673,0.0,0.0,0.0,1527.0622703068339,1753.177520306834,0.4785,0.0
2025-05-18,11:40-11:50,0.0,211.24576666666658,0.0,0.0,0.0,1753.177520306834,1943.2987103068338,0.4662,0.0
2025-05-18,11:50-12:00,0.0,186.99500000000003,0.0,0.0,0.0,1943.2987103068338,2111.5942103068337,0.4432,0.0
2025-05-18,12:00-12:10,0.0,150.4198833333333,0.0,0.0,0.0,2111.5942103068337,2246.972105306834,0.4411,0.0
2025-05-18,12:10-12:20,0.0,148.79520000000002,0.0,0.0,0.0,2246.972105306834,2380.887785306834,0.4551,0.0
2025-05-18,12:20-12:30,0.0,190.56583333333325,0.0,0.0,0.0,2380.887785306834,2552.397035306834,0.4463,0.0
2025-05-18,12:30-12:40,0.0,833.3333333333334,0.0,609.69895,0.0,2552.397035306834,3302.397035306834,0.4113,1253.845890675
2025-05-18,12:40-12:50,0.0,833.3333333333334,0.0,641.1080999999999,0.0,3302.397035306834,4052.397035306834,0.5682,1821.3881121
2025-05-18,12:50-13:00,0.0,144.46416666666664,0.0,0.0,0.0,4052.397035306834,4182.414785306833,0.8279,0.0
2025-05-18,13:00-13:10,0.0,180.69193333333334,0.0,0.0,0.0,4182.414785306833,4345.037525306833,0.8636,0.0
2025-05-18,13:10-13:20,0.0,199.2658833333333,0.0,0.0,0.0,4345.037525306833,4524.376820306833,0.8416,0.0
2025-05-18,13:20-13:30,0.0,180.43333333333322,0.0,0.0,0.0,4524.376820306833,4686.766820306833,0.8618,0.0
2025-05-18,13:30-13:40,0.0,204.14948333333328,0.0,0.0,0.0,4686.766820306833,4870.501355306833,0.8623,0.0
2025-05-18,13:40-13:50,0.0,217.14108333333343,0.0,0.0,0.0,4870.501355306833,5065.928330306833,0.9026,0.0
2025-05-18,13:50-14:00,0.0,178.27124999999992,0.0,0.0,0.0,5065.928330306833,5226.372455306833,0.9754,0.0
2025-05-18,14:00-14:10,0.0,106.54026666666671,0.0,0.0,0.0,5226.372455306833,5322.258695306833,1.0002,0.0
2025-05-18,14:10-14:20,0.0,71.05326666666663,0.0,0.0,0.0,5322.258695306833,5386.206635306833,0.9978,0.0
2025-05-18,14:20-14:30,0.0,89.21583333333334,0.0,0.0,0.0,5386.206635306833,5466.500885306833,1.0271,0.0
2025-05-18,14:30-14:40,0.0,106.73064999999997,0.0,0.0,0.0,5466.500885306833,5562.5584703068325,1.0906,0.0
2025-05-18,14:40-14:50,0.0,43.691866666666705,0.0,0.0,0.0,5562.5584703068325,5601.881150306833,0.9376,0.0
2025-05-18,14:50-15:00,0.0,833.3333333333334,0.0,874.095,0.0,5601.881150306833,6351.881150306833,0.6694,2925.5959650000004
