strategy,day,issue,candidate,score,status,residual,objective
A43_011,59,1,0.65,193.60496222814447,0,9.094947017729282e-13,-571.5080650059043
A43_011,59,1,0.8,-235.4986040359279,0,4.547473508864641e-13,-310.1733343110703
A43_011,59,1,0.9,223.66186551174573,0,1.8189894035458565e-12,221.62864111836961
A43_011,59,2,keep,49.075458026977486,0,0,0
A43_011,59,2,0.5,1582.6587146828733,0,4.547473508864641e-13,-489.51906520214294
A43_011,59,2,0.65,487.385134724255,0,9.094947017729282e-13,-286.9609857059074
A43_011,59,2,0.8,36.261145967278075,0,4.547473508864641e-13,-38.7531034975571
A43_011,59,2,0.9,523.2543413018802,0,9.094947017729282e-13,524.0369318147417
A43_100,59,0,initial,,0,3.637978807091713e-12,19603.571271409804
A43_100,59,3,keep,1.945848125977118,0,0,0
A43_100,59,3,0.5,344.75142132472376,0,0.0,-271.9368893390031
A43_100,59,3,0.65,-4.740810204229689,0,0.0,-177.78914192901547
A43_100,59,3,0.8,-48.15405528275539,0,0.0,-61.29068038888546
A43_100,59,3,0.9,146.2949764835601,0,9.094947017729282e-13,146.23392800594453
A43_101,59,0,initial,,0,3.637978807091713e-12,19603.571271409804
A43_101,59,1,keep,27.89314050539899,0,0,0
A43_101,59,1,0.5,1467.3343319722367,0,4.547473508864641e-13,-807.6227415705836
A43_101,59,1,0.65,193.60496222814447,0,9.094947017729282e-13,-571.5080650059043
A43_101,59,1,0.8,-235.4986040359279,0,4.547473508864641e-13,-310.1733343110703
A43_101,59,1,0.9,223.66186551174573,0,1.8189894035458565e-12,221.62864111836961
A43_101,59,3,keep,4.9401215399164995,0,0,0
A43_101,59,3,0.5,365.9311946264665,0,0.0,-251.39231770302712
A43_101,59,3,0.65,17.067568825895677,0,0.0,-157.2445702930393
A43_101,59,3,0.8,-26.792662184591762,0,0.0,-40.746108752909485
A43_101,59,3,0.9,214.28058891385027,0,9.094947017729282e-13,213.92422443066198
A43_110,59,0,initial,,0,3.637978807091713e-12,19603.571271409804
A43_110,59,2,keep,21.526006941089694,0,0,0
A43_110,59,2,0.5,1278.307132195833,0,4.547473508864641e-13,-798.7548036811896
A43_110,59,2,0.65,183.03355223721462,0,9.094947017729282e-13,-596.1967241849538
A43_110,59,2,0.8,-264.00092198979394,0,4.547473508864641e-13,-349.5790631749203
A43_110,59,2,0.9,101.99473819002345,0,9.094947017729282e-13,96.37881124777232
A43_110,59,3,keep,11.798616982213753,0,0,0
A43_110,59,3,0.5,388.39445587826316,0,0.0,-229.27171827944602
A43_110,59,3,0.65,39.75290036548816,0,5.684341886080802e-14,-135.12397086945813
A43_110,59,3,0.8,-2.271391816611665,0,0.0,-18.625509329328345
A43_110,59,3,0.9,287.41739817059596,0,9.094947017729282e-13,286.80722041645345
A43_111,59,0,initial,,0,3.637978807091713e-12,19603.571271409804
A43_111,59,1,keep,27.89314050539899,0,0,0
A43_111,59,1,0.5,1467.3343319722367,0,4.547473508864641e-13,-807.6227415705836
A43_111,59,1,0.65,193.60496222814447,0,9.094947017729282e-13,-571.5080650059043
A43_111,59,1,0.8,-235.4986040359279,0,4.547473508864641e-13,-310.1733343110703
A43_111,59,1,0.9,223.66186551174573,0,1.8189894035458565e-12,221.62864111836961
A43_111,59,2,keep,49.075458026977486,0,0,0
A43_111,59,2,0.5,1582.6587146828733,0,4.547473508864641e-13,-489.51906520214294
A43_111,59,2,0.65,487.385134724255,0,9.094947017729282e-13,-286.9609857059074
A43_111,59,2,0.8,36.261145967278075,0,4.547473508864641e-13,-38.7531034975571
A43_111,59,2,0.9,523.2543413018802,0,9.094947017729282e-13,524.0369318147417
A43_111,59,3,keep,10.317152429678517,0,0,0
A43_111,59,3,0.5,384.53218007831623,0,0.0,-232.49551694052445
A43_111,59,3,0.65,35.55087513515184,0,5.684341886080802e-14,-138.3477695305366
A43_111,59,3,0.8,-6.320007784946251,0,0.0,-21.849307990406814
A43_111,59,3,0.9,276.71931616435637,0,9.094947017729282e-13,276.1854420290238
A43_update_only,59,0,initial,,0,1.8189894035458565e-12,19562.87576803026
A43_adjust_only,59,0,initial,,0,3.637978807091713e-12,19603.571271409804
A43_adjust_only,59,1,keep,53.368718128819296,0,0,0
A43_adjust_only,59,1,0.5,1440.0031528793893,0,9.094947017729282e-13,-618.1621672501223
A43_adjust_only,59,1,0.65,293.38953907807104,0,9.094947017729282e-13,-344.8913525159165
A43_adjust_only,59,1,0.9,1535.2697923505334,0,5.684341886080802e-14,1559.4178046137426
A43_adjust_only,59,2,keep,52.18937433569308,0,0,0
A43_adjust_only,59,2,0.5,1434.6715505452673,0,4.547473508864641e-13,-618.1621672501223
A43_adjust_only,59,2,0.65,289.67964263335267,0,9.094947017729282e-13,-344.8913525159165
A43_adjust_only,59,2,0.9,959.8195526169865,0,1.1368683772161603e-13,963.5554910286933
A43_adjust_only,59,3,keep,1.9147125398843778,0,0,0
A43_adjust_only,59,3,0.5,334.1828299720545,0,0.0,-273.66607907609654
A43_adjust_only,59,3,0.65,-8.469531255136786,0,0.0,-178.9133345713473
A43_adjust_only,59,3,0.8,-48.570983851332656,0,0.0,-61.66624937621852
A43_adjust_only,59,3,0.9,148.31486599015267,0,0.0,148.78333524454519
A42,60,0,initial,,0,9.094947017729282e-13,47311.06151127644
B42,60,0,initial,,0,9.094947017729282e-13,47311.06151127644
B43,60,0,initial,,0,2.2737367544323206e-13,50210.95394307283
B43,60,1,keep,3308.462206102086,0,0,0
B43,60,1,0.5,4354.398900044435,0,9.094947017729282e-13,-662.7021309560557
B43,60,1,0.65,1916.8005530124387,0,4.547473508864641e-13,424.76188148752
B43,60,1,0.8,1806.6320441647174,0,2.2737367544323206e-13,1627.2772487085438
B43,60,1,0.9,2975.2188456221306,0,4.547473508864641e-13,2940.572892518105
B43,60,2,keep,94.17172870069987,0,0,0
B43,60,2,0.5,807.0705071973234,0,1.8189894035458565e-12,-1978.2288226694723
B43,60,2,0.65,-658.1593813951708,0,1.8189894035458565e-12,-1633.3038455639448
B43,60,2,0.8,-1130.2334798741979,0,2.2737367544323206e-13,-1235.6959706914631
B43,60,2,0.9,-460.616326862553,0,4.547473508864641e-13,-465.4794743518487
B43,60,3,keep,295.7582266763325,0,0,0
B43,60,3,0.5,648.781851109329,0,4.547473508864641e-13,-141.03089345494232
B43,60,3,0.65,275.6813903850619,0,0.0,29.420466315288348
B43,60,3,0.8,359.17149263026056,0,0.0,327.8821386649434
B43,60,3,0.9,716.4241063039133,0,1.8189894035458565e-12,714.4343385079711
A43_000,60,0,initial,,0,2.2737367544323206e-13,50147.461814943206
A43_001,60,0,initial,,0,2.2737367544323206e-13,50169.381881365654
A43_001,60,1,keep,3210.169533038726,0,0,0
A43_001,60,1,0.5,4279.163841468376,0,9.094947017729282e-13,-662.7021309560557
A43_001,60,1,0.65,1921.4659886952202,0,4.547473508864641e-13,424.76188148752
A43_001,60,1,0.8,1775.3557122203372,0,2.2737367544323206e-13,1627.2772487085438
A43_001,60,1,0.9,2893.4224262976077,0,4.547473508864641e-13,2940.572892518105
A43_010,60,0,initial,,0,2.2737367544323206e-13,50192.983493375905
A43_010,60,2,keep,45.50069032004052,0,0,0
A43_010,60,2,0.5,887.801785354183,0,9.094947017729282e-13,-1985.848796587642
A43_010,60,2,0.65,-576.8183217303754,0,9.094947017729282e-13,-1641.620544393677
A43_010,60,2,0.8,-1087.2217703232188,0,1.8189894035458565e-12,-1245.7981081944522
A43_010,60,2,0.9,-602.0352960316185,0,9.094947017729282e-13,-635.6087705934776
A43_011,60,0,initial,,0,2.2737367544323206e-13,50189.5438557901
A43_011,60,1,keep,3210.169533038726,0,0,0
A43_011,60,1,0.5,4279.163841468376,0,9.094947017729282e-13,-662.7021309560557
A43_011,60,1,0.65,1921.4659886952202,0,4.547473508864641e-13,424.76188148752
A43_011,60,1,0.8,1775.3557122203372,0,2.2737367544323206e-13,1627.2772487085438
A43_011,60,1,0.9,2893.4224262976077,0,4.547473508864641e-13,2940.572892518105
A43_011,60,2,keep,97.47986283853638,0,0,0
A43_011,60,2,0.5,864.6202309881864,0,1.8189894035458565e-12,-1978.2288226694723
A43_011,60,2,0.65,-594.7231716751718,0,1.8189894035458565e-12,-1633.3038455639448
A43_011,60,2,0.8,-1088.5522099405885,0,2.2737367544323206e-13,-1235.6959706914631
A43_011,60,2,0.9,-441.9868849139008,0,4.547473508864641e-13,-465.4794743518487
A43_100,60,0,initial,,0,2.2737367544323206e-13,50210.95394307283
A43_100,60,3,keep,149.55483609150374,0,0,0
A43_100,60,3,0.5,592.3224567689238,0,4.547473508864641e-13,-179.47071050353532
A43_100,60,3,0.65,187.41615759398954,0,4.547473508864641e-13,-63.817182312617284
A43_100,60,3,0.8,240.2986613802423,0,0.0,216.29668082643317
A43_100,60,3,0.9,589.8885345563534,0,1.8189894035458565e-12,602.8488806694608
A43_101,60,0,initial,,0,2.2737367544323206e-13,50210.95394307283
A43_101,60,1,keep,3210.169533038726,0,0,0
A43_101,60,1,0.5,4279.163841468376,0,9.094947017729282e-13,-662.7021309560557
A43_101,60,1,0.65,1921.4659886952202,0,4.547473508864641e-13,424.76188148752
A43_101,60,1,0.8,1775.3557122203372,0,2.2737367544323206e-13,1627.2772487085438
A43_101,60,1,0.9,2893.4224262976077,0,4.547473508864641e-13,2940.572892518105
A43_101,60,3,keep,262.00304273818745,0,0,0
A43_101,60,3,0.5,628.6615832418815,0,4.547473508864641e-13,-146.1620860841365
A43_101,60,3,0.65,258.4469778747407,0,0.0,14.616603992849818
A43_101,60,3,0.8,334.46495090935116,0,0.0,313.07827634250486
A43_101,60,3,0.9,684.0334736936314,0,1.8189894035458565e-12,699.6304761855341
A43_110,60,0,initial,,0,2.2737367544323206e-13,50210.95394307283
A43_110,60,2,keep,45.50069032004052,0,0,0
A43_110,60,2,0.5,887.801785354183,0,9.094947017729282e-13,-1985.848796587642
A43_110,60,2,0.65,-576.8183217303754,0,9.094947017729282e-13,-1641.620544393677
A43_110,60,2,0.8,-1087.2217703232188,0,1.8189894035458565e-12,-1245.7981081944522
A43_110,60,2,0.9,-602.0352960316185,0,9.094947017729282e-13,-635.6087705934776
A43_110,60,3,keep,304.90937405735053,0,0,0
A43_110,60,3,0.5,637.9700944635515,0,4.547473508864641e-13,-135.32147461313878
A43_110,60,3,0.65,287.6054765994477,0,0.0,43.40864134814661
A43_110,60,3,0.8,362.74997329210055,0,0.0,341.8703136978017
A43_110,60,3,0.9,712.0461421447901,0,1.8189894035458565e-12,728.4225135408309
A43_111,60,0,initial,,0,2.2737367544323206e-13,50210.95394307283
A43_111,60,1,keep,3210.169533038726,0,0,0
A43_111,60,1,0.5,4279.163841468376,0,9.094947017729282e-13,-662.7021309560557
A43_111,60,1,0.65,1921.4659886952202,0,4.547473508864641e-13,424.76188148752
A43_111,60,1,0.8,1775.3557122203372,0,2.2737367544323206e-13,1627.2772487085438
A43_111,60,1,0.9,2893.4224262976077,0,4.547473508864641e-13,2940.572892518105
A43_111,60,2,keep,97.47986283853638,0,0,0
A43_111,60,2,0.5,864.6202309881864,0,1.8189894035458565e-12,-1978.2288226694723
A43_111,60,2,0.65,-594.7231716751718,0,1.8189894035458565e-12,-1633.3038455639448
A43_111,60,2,0.8,-1088.5522099405885,0,2.2737367544323206e-13,-1235.6959706914631
A43_111,60,2,0.9,-441.9868849139008,0,4.547473508864641e-13,-465.4794743518487
A43_111,60,3,keep,283.7738609163349,0,0,0
A43_111,60,3,0.5,635.9832211926807,0,4.547473508864641e-13,-141.03089345494232
A43_111,60,3,0.65,273.7729652716024,0,0.0,29.420466315288348
A43_111,60,3,0.8,349.13858285932287,0,0.0,327.8821386649434
A43_111,60,3,0.9,698.4521471127812,0,1.8189894035458565e-12,714.4343385079711
A43_update_only,60,0,initial,,0,2.2737367544323206e-13,50147.461814943206
A43_adjust_only,60,0,initial,,0,2.2737367544323206e-13,50210.95394307283
A43_adjust_only,60,1,keep,175.54951989666841,0,0,0
A43_adjust_only,60,1,0.5,2106.0453903387424,0,4.547473508864641e-13,-1661.7546747130982
A43_adjust_only,60,1,0.65,270.9661148140632,0,4.547473508864641e-13,-881.6783693952859
A43_adjust_only,60,1,0.8,145.74463430693544,0,2.2737367544323206e-13,-35.17126365323553
A43_adjust_only,60,1,0.9,2278.4117235741437,0,4.547473508864641e-13,2270.7584041053897
A43_adjust_only,60,2,keep,67.45525849717755,0,0,0
A43_adjust_only,60,2,0.5,1693.0283888566123,0,9.094947017729282e-13,-1449.5814027577953
A43_adjust_only,60,2,0.65,162.1880704312265,0,9.094947017729282e-13,-1001.6134454261091
A43_adjust_only,60,2,0.8,-310.7990423751704,0,9.094947017729282e-13,-457.6731094674966
A43_adjust_only,60,2,0.9,671.1761411867591,0,4.547473508864641e-13,670.5372556212153
A43_adjust_only,60,3,keep,146.1510751733531,0,0,0
A43_adjust_only,60,3,0.5,583.8119207744577,0,4.547473508864641e-13,-175.91251911317295
A43_adjust_only,60,3,0.65,184.08981786141823,0,4.547473508864641e-13,-63.15654500458081
A43_adjust_only,60,3,0.8,236.40357147467057,0,2.2737367544323206e-13,212.42105254174913
A43_adjust_only,60,3,0.9,583.1327653916602,0,1.8189894035458565e-12,594.1015286728111
A42,61,0,initial,,0,4.547473508864641e-13,45342.40310379335
B42,61,0,initial,,0,4.547473508864641e-13,45342.40310379335
B43,61,0,initial,,0,9.094947017729282e-13,52293.280735688626
B43,61,1,keep,2042.6059451581414,0,0,0
B43,61,1,0.5,1682.3691046071135,0,9.094947017729282e-13,-2899.458984260746
B43,61,1,0.65,-488.4701652108308,0,1.8189894035458565e-12,-1916.0677178267176
B43,61,1,0.8,-643.8918924302359,0,2.2737367544323206e-13,-836.7197844099367
B43,61,1,0.9,412.8915823619659,0,4.547473508864641e-13,366.0559748570279
B43,61,2,keep,70.27206554641032,0,0,0
B43,61,2,0.5,1919.406533054204,0,9.094947017729282e-13,-979.3524257521455
B43,61,2,0.65,421.5786086441717,0,9.094947017729282e-13,-637.0851837170823
B43,61,2,0.8,-102.80026064640936,0,1.1368683772161603e-13,-244.25387071659776
B43,61,2,0.9,427.45847321071466,0,9.094947017729282e-13,421.97381447097655
B43,61,3,keep,33.587791607615955,0,0,0
B43,61,3,0.5,601.848219829493,0,9.094947017729282e-13,-248.837944408366
B43,61,3,0.65,128.91611130867264,0,9.094947017729282e-13,-132.525819084604
B43,61,3,0.9,399.4892147317102,0,4.547473508864641e-13,397.9742775961316
A43_000,61,0,initial,,0,9.094947017729282e-13,52293.1423405567
A43_001,61,0,initial,,0,9.094947017729282e-13,52293.1423405567
A43_001,61,1,keep,2023.869110723921,0,0,0
A43_001,61,1,0.5,1747.2254231056863,0,9.094947017729282e-13,-2899.458984260746
A43_001,61,1,0.65,-404.1538825931905,0,1.8189894035458565e-12,-1916.0677178267176
A43_001,61,1,0.8,-583.8443648471308,0,2.2737367544323206e-13,-836.7197844099367
A43_001,61,1,0.9,446.18665880769163,0,4.547473508864641e-13,366.0559748570279
A43_010,61,0,initial,,0,9.094947017729282e-13,52293.1423405567
A43_010,61,2,keep,1304.6584905281516,0,0,0
A43_010,61,2,0.5,397.0605211329075,0,9.094947017729282e-13,-2223.062951229427
A43_010,61,2,0.65,-757.4409419770365,0,1.8189894035458565e-12,-1697.6086278489072
A43_010,61,2,0.8,-807.4368711122553,0,1.1368683772161603e-13,-981.4029587475761
A43_010,61,2,0.9,-141.2628472211244,0,4.547473508864641e-13,-161.39916007548518
A43_011,61,0,initial,,0,9.094947017729282e-13,52293.1423405567
A43_011,61,1,keep,2023.869110723921,0,0,0
A43_011,61,1,0.5,1747.2254231056863,0,9.094947017729282e-13,-2899.458984260746
A43_011,61,1,0.65,-404.1538825931905,0,1.8189894035458565e-12,-1916.0677178267176
A43_011,61,1,0.8,-583.8443648471308,0,2.2737367544323206e-13,-836.7197844099367
A43_011,61,1,0.9,446.18665880769163,0,4.547473508864641e-13,366.0559748570279
A43_011,61,2,keep,76.3850198416078,0,0,0
A43_011,61,2,0.5,1933.722878088345,0,9.094947017729282e-13,-979.3524257521455
A43_011,61,2,0.65,445.7388749095953,0,9.094947017729282e-13,-637.0851837170823
A43_011,61,2,0.8,-90.68853758371898,0,1.1368683772161603e-13,-244.25387071659776
A43_011,61,2,0.9,420.34343921806925,0,9.094947017729282e-13,421.97381447097655
A43_100,61,0,initial,,0,9.094947017729282e-13,52293.1423405567
A43_100,61,3,keep,791.999415156987,0,0,0
A43_100,61,3,0.5,842.317009922466,0,4.547473508864641e-13,8.505145773849078
A43_100,61,3,0.65,523.3868536437077,0,4.547473508864641e-13,258.0954566875636
A43_100,61,3,0.8,562.791404605124,0,0.0,542.4781923425863
A43_100,61,3,0.9,916.6601759406161,0,4.547473508864641e-13,940.4524699387166
A43_101,61,0,initial,,0,9.094947017729282e-13,52293.280735688626
A43_101,61,1,keep,2023.869110723921,0,0,0
A43_101,61,1,0.5,1747.2254231056863,0,9.094947017729282e-13,-2899.458984260746
A43_101,61,1,0.65,-404.1538825931905,0,1.8189894035458565e-12,-1916.0677178267176
A43_101,61,1,0.8,-583.8443648471308,0,2.2737367544323206e-13,-836.7197844099367
A43_101,61,1,0.9,446.18665880769163,0,4.547473508864641e-13,366.0559748570279
A43_101,61,3,keep,34.520900646718786,0,0,0
A43_101,61,3,0.5,604.283662435844,0,9.094947017729282e-13,-248.837944408366
A43_101,61,3,0.65,140.9107022416553,0,9.094947017729282e-13,-132.525819084604
A43_101,61,3,0.9,390.70339520893805,0,4.547473508864641e-13,397.9742775961316
A43_110,61,0,initial,,0,9.094947017729282e-13,52293.280735688626
A43_110,61,2,keep,1304.6584905281516,0,0,0
A43_110,61,2,0.5,397.0605211329075,0,9.094947017729282e-13,-2223.062951229427
A43_110,61,2,0.65,-757.4409419770365,0,1.8189894035458565e-12,-1697.6086278489072
A43_110,61,2,0.8,-807.4368711122553,0,1.1368683772161603e-13,-981.4029587475761
A43_110,61,2,0.9,-141.2628472211244,0,4.547473508864641e-13,-161.39916007548518
A43_110,61,3,keep,34.520900646718786,0,0,0
A43_110,61,3,0.5,604.283662435844,0,9.094947017729282e-13,-248.837944408366
A43_110,61,3,0.65,140.9107022416553,0,9.094947017729282e-13,-132.525819084604
A43_110,61,3,0.9,390.70339520893805,0,4.547473508864641e-13,397.9742775961316
A43_111,61,0,initial,,0,9.094947017729282e-13,52293.280735688626
A43_111,61,1,keep,2023.869110723921,0,0,0
A43_111,61,1,0.5,1747.2254231056863,0,9.094947017729282e-13,-2899.458984260746
A43_111,61,1,0.65,-404.1538825931905,0,1.8189894035458565e-12,-1916.0677178267176
A43_111,61,1,0.8,-583.8443648471308,0,2.2737367544323206e-13,-836.7197844099367
A43_111,61,1,0.9,446.18665880769163,0,4.547473508864641e-13,366.0559748570279
A43_111,61,2,keep,76.3850198416078,0,0,0
A43_111,61,2,0.5,1933.722878088345,0,9.094947017729282e-13,-979.3524257521455
A43_111,61,2,0.65,445.7388749095953,0,9.094947017729282e-13,-637.0851837170823
A43_111,61,2,0.8,-90.68853758371898,0,1.1368683772161603e-13,-244.25387071659776
A43_111,61,2,0.9,420.34343921806925,0,9.094947017729282e-13,421.97381447097655
A43_111,61,3,keep,34.520900646718786,0,0,0
A43_111,61,3,0.5,604.283662435844,0,9.094947017729282e-13,-248.837944408366
A43_111,61,3,0.65,140.9107022416553,0,9.094947017729282e-13,-132.525819084604
A43_111,61,3,0.9,390.70339520893805,0,4.547473508864641e-13,397.9742775961316
A43_update_only,61,0,initial,,0,9.094947017729282e-13,52293.1423405567
A43_adjust_only,61,0,initial,,0,9.094947017729282e-13,52293.1423405567
A43_adjust_only,61,1,keep,184.7106934743738,0,0,0
A43_adjust_only,61,1,0.5,2172.614463601189,0,4.547473508864641e-13,-1670.5108168505758
A43_adjust_only,61,1,0.65,294.74269470531294,0,9.094947017729282e-13,-882.9225293621901
A43_adjust_only,61,1,0.8,176.22059817297674,0,9.094947017729282e-13,-10.221726861892513
A43_adjust_only,61,1,0.9,2358.7574316232854,0,4.547473508864641e-13,2352.6268038223893
A43_adjust_only,61,2,keep,81.03752109987003,0,0,0
A43_adjust_only,61,2,0.5,1292.117405475266,0,4.547473508864641e-13,-1784.0616325115022
A43_adjust_only,61,2,0.65,-213.53391434565515,0,4.547473508864641e-13,-1328.6295833715064
A43_adjust_only,61,2,0.8,-624.3133748755134,0,5.684341886080802e-14,-762.0515265130538
A43_adjust_only,61,2,0.9,374.2229236923522,0,4.547473508864641e-13,364.2725647769819
A43_adjust_only,61,3,keep,766.8705805558761,0,0,0
A43_adjust_only,61,3,0.5,809.6367165405914,0,4.547473508864641e-13,7.746581069188025
A43_adjust_only,61,3,0.65,506.8132142727568,0,4.547473508864641e-13,255.27743317104944
A43_adjust_only,61,3,0.8,555.3359124124811,0,0.0,537.3136252894275
A43_adjust_only,61,3,0.9,909.8920280835048,0,4.547473508864641e-13,932.4559099407076
A42,62,0,initial,,0,4.547473508864641e-13,48800.61350901576
B42,62,0,initial,,0,4.547473508864641e-13,48800.61350901576
B43,62,0,initial,,0,4.547473508864641e-13,45343.37827746924
B43,62,1,keep,953.8876468451901,0,0,0
B43,62,1,0.5,4048.98432449423,0,4.547473508864641e-13,-808.9917959144594
B43,62,1,0.65,1270.2160491845034,0,4.547473508864641e-13,188.03411386061765
B43,62,1,0.8,1808.0051050128147,0,4.547473508864641e-13,1674.036047647298
B43,62,1,0.9,3551.9846490388713,0,4.547473508864641e-13,3522.6358858487833
B43,62,2,keep,71.70108361685703,0,0,0
B43,62,2,0.5,2206.0068834897734,0,4.547473508864641e-13,-695.0827352197991
B43,62,2,0.65,647.0997158071772,0,2.842170943040401e-14,-337.52158308619966
B43,62,2,0.8,234.9153530203228,0,4.547473508864641e-13,169.12606740373053
B43,62,2,0.9,1145.381026054032,0,4.547473508864641e-13,1142.111693586157
B43,62,3,keep,34.98821300926683,0,0,0
B43,62,3,0.5,635.8086135872047,0,4.547473508864641e-13,-245.50987391847792
B43,62,3,0.65,140.0747040991627,0,0.0,-128.7936182415352
B43,62,3,0.9,441.7415768175276,0,4.547473508864641e-13,440.6917114371042
A43_000,62,0,initial,,0,4.547473508864641e-13,45429.25677522371
A43_001,62,0,initial,,0,4.547473508864641e-13,45343.37827746924
A43_001,62,1,keep,985.0727326711556,0,0,0
A43_001,62,1,0.5,4082.309243664483,0,4.547473508864641e-13,-808.9917959144594
A43_001,62,1,0.65,1292.6693198574412,0,4.547473508864641e-13,188.03411386061765
A43_001,62,1,0.8,1795.0589306967454,0,4.547473508864641e-13,1674.036047647298
A43_001,62,1,0.9,3523.7099389643317,0,4.547473508864641e-13,3522.6358858487833
A43_010,62,0,initial,,0,4.547473508864641e-13,45343.37827746924
A43_010,62,2,keep,77.87683570233791,0,0,0
A43_010,62,2,0.5,2233.6087370835257,0,4.547473508864641e-13,-695.0827352197991
A43_010,62,2,0.65,658.4817612523454,0,2.842170943040401e-14,-337.52158308619966
A43_010,62,2,0.8,238.9314308641944,0,4.547473508864641e-13,169.12606740373053
A43_010,62,2,0.9,1139.3418970514529,0,4.547473508864641e-13,1142.111693586157
A43_011,62,0,initial,,0,4.547473508864641e-13,45343.37827746924
A43_011,62,1,keep,985.0727326711556,0,0,0
A43_011,62,1,0.5,4082.309243664483,0,4.547473508864641e-13,-808.9917959144594
A43_011,62,1,0.65,1292.6693198574412,0,4.547473508864641e-13,188.03411386061765
A43_011,62,1,0.8,1795.0589306967454,0,4.547473508864641e-13,1674.036047647298
A43_011,62,1,0.9,3523.7099389643317,0,4.547473508864641e-13,3522.6358858487833
A43_011,62,2,keep,77.87683570233791,0,0,0
A43_011,62,2,0.5,2233.6087370835257,0,4.547473508864641e-13,-695.0827352197991
A43_011,62,2,0.65,658.4817612523454,0,2.842170943040401e-14,-337.52158308619966
A43_011,62,2,0.8,238.9314308641944,0,4.547473508864641e-13,169.12606740373053
A43_011,62,2,0.9,1139.3418970514529,0,4.547473508864641e-13,1142.111693586157
A43_100,62,0,initial,,0,4.547473508864641e-13,45466.35034050118
A43_100,62,3,keep,35.7323372349883,0,0,0
A43_100,62,3,0.5,649.3618403545631,0,4.547473508864641e-13,-245.50987391847792
A43_100,62,3,0.65,152.40396578564975,0,0.0,-128.7936182415352
A43_100,62,3,0.9,438.39659106741556,0,4.547473508864641e-13,440.6917114371042
A43_101,62,0,initial,,0,4.547473508864641e-13,45343.37827746924
A43_101,62,1,keep,985.0727326711556,0,0,0
A43_101,62,1,0.5,4082.309243664483,0,4.547473508864641e-13,-808.9917959144594
A43_101,62,1,0.65,1292.6693198574412,0,4.547473508864641e-13,188.03411386061765
A43_101,62,1,0.8,1795.0589306967454,0,4.547473508864641e-13,1674.036047647298
A43_101,62,1,0.9,3523.7099389643317,0,4.547473508864641e-13,3522.6358858487833
A43_101,62,3,keep,35.7323372349883,0,0,0
A43_101,62,3,0.5,649.3618403545631,0,4.547473508864641e-13,-245.50987391847792
A43_101,62,3,0.65,152.40396578564975,0,0.0,-128.7936182415352
A43_101,62,3,0.9,438.39659106741556,0,4.547473508864641e-13,440.6917114371042
A43_110,62,0,initial,,0,4.547473508864641e-13,45343.37827746924
A43_110,62,2,keep,77.87683570233791,0,0,0
A43_110,62,2,0.5,2233.6087370835257,0,4.547473508864641e-13,-695.0827352197991
A43_110,62,2,0.65,658.4817612523454,0,2.842170943040401e-14,-337.52158308619966
A43_110,62,2,0.8,238.9314308641944,0,4.547473508864641e-13,169.12606740373053
A43_110,62,2,0.9,1139.3418970514529,0,4.547473508864641e-13,1142.111693586157
A43_110,62,3,keep,35.7323372349883,0,0,0
A43_110,62,3,0.5,649.3618403545631,0,4.547473508864641e-13,-245.50987391847792
A43_110,62,3,0.65,152.40396578564975,0,0.0,-128.7936182415352
A43_110,62,3,0.9,438.39659106741556,0,4.547473508864641e-13,440.6917114371042
A43_111,62,0,initial,,0,4.547473508864641e-13,45343.37827746924
A43_111,62,1,keep,985.0727326711556,0,0,0
A43_111,62,1,0.5,4082.309243664483,0,4.547473508864641e-13,-808.9917959144594
A43_111,62,1,0.65,1292.6693198574412,0,4.547473508864641e-13,188.03411386061765
A43_111,62,1,0.8,1795.0589306967454,0,4.547473508864641e-13,1674.036047647298
A43_111,62,1,0.9,3523.7099389643317,0,4.547473508864641e-13,3522.6358858487833
A43_111,62,2,keep,77.87683570233791,0,0,0
A43_111,62,2,0.5,2233.6087370835257,0,4.547473508864641e-13,-695.0827352197991
A43_111,62,2,0.65,658.4817612523454,0,2.842170943040401e-14,-337.52158308619966
A43_111,62,2,0.8,238.9314308641944,0,4.547473508864641e-13,169.12606740373053
A43_111,62,2,0.9,1139.3418970514529,0,4.547473508864641e-13,1142.111693586157
A43_111,62,3,keep,35.7323372349883,0,0,0
A43_111,62,3,0.5,649.3618403545631,0,4.547473508864641e-13,-245.50987391847792
A43_111,62,3,0.65,152.40396578564975,0,0.0,-128.7936182415352
A43_111,62,3,0.9,438.39659106741556,0,4.547473508864641e-13,440.6917114371042
A43_update_only,62,0,initial,,0,4.547473508864641e-13,45429.25677522371
A43_adjust_only,62,0,initial,,0,4.547473508864641e-13,45466.35034050118
A43_adjust_only,62,1,keep,192.43122551830757,0,0,0
A43_adjust_only,62,1,0.5,2406.5717168012925,0,4.547473508864641e-13,-1581.162420811746
A43_adjust_only,62,1,0.65,390.04988191790073,0,2.2737367544323206e-13,-802.0058867853869
A43_adjust_only,62,1,0.8,189.5585243104925,0,4.547473508864641e-13,-3.4156843153064704
A43_adjust_only,62,1,0.9,2380.9732735509483,0,4.547473508864641e-13,2336.799318186615
A43_adjust_only,62,2,keep,106.80332016929957,0,0,0
A43_adjust_only,62,2,0.5,2193.1473218852207,0,4.547473508864641e-13,-1048.2106378385665
A43_adjust_only,62,2,0.65,490.29166701351915,0,2.842170943040401e-14,-609.9723774061241
